customer_id,first_name,last_name,gender,date_of_birth,city,state,occupation,employment_type,annual_income,credit_score,customer_since,risk_segment
102821,Vihaan,Das,Female,1985-01-11,Hyderabad,Telangana,IT,Salaried,726077.74,657,2018-04-10,High
102822,Siddharth,Singh,Male,2005-01-06,New Delhi,Delhi,IT,Salaried,330659.44,586,2026-06-25,Very High
102823,Aditi,Shah,Male,1967-01-16,Udaipur,Rajasthan,Healthcare,Business Owner,2218494.44,672,2021-11-02,High
102824,Vikram,Gupta,Female,1972-01-15,Bengaluru,Karnataka,IT,Salaried,763021.29,723,2017-06-26,Medium
102825,Riya,Iyer,Female,1993-01-09,Pune,Maharashtra,Finance,Salaried,615136.0,616,2017-10-09,High
102826,Neha,Rao,Male,2004-01-07,Hyderabad,Telangana,Other,Salaried,2465781.73,683,2021-05-19,Medium
102827,Vikram,Mishra,Male,1994-01-09,Warangal,Telangana,Manufacturing,Salaried,1000766.68,514,2026-04-25,Very High
102828,Rohan,Joshi,Male,1971-01-15,New Delhi,Delhi,IT,Contract,386975.76,782,2021-07-12,Low
102829,Rahul,Joshi,Female,1983-01-12,Jaipur,Rajasthan,Government,Salaried,1626033.31,733,2019-04-22,Medium
102830,Kavya,Iyer,Male,1995-01-09,Pune,Maharashtra,Finance,Self-employed,1311959.47,707,2022-07-05,Medium
102831,Sneha,Shah,Female,2003-01-07,Hyderabad,Telangana,IT,Salaried,343882.68,720,2020-08-20,Medium
102832,Isha,Das,Male,1961-01-17,New Delhi,Delhi,Healthcare,Self-employed,1205332.18,664,2024-06-01,High
102833,Rohan,Singh,Male,1996-01-09,Kolkata,West Bengal,Healthcare,Salaried,468324.16,696,2015-09-07,Medium
102834,Aarav,Sharma,Male,1975-01-14,Chennai,Tamil Nadu,Manufacturing,Salaried,748512.1,671,2026-01-15,High
102835,Arjun,Iyer,Male,1972-01-15,Jaipur,Rajasthan,Retail,Self-employed,774189.08,652,2022-07-23,High
102836,Rohan,Joshi,Male,2001-01-07,Chennai,Tamil Nadu,Education,Salaried,790036.78,809,2020-06-11,Low
102837,Vikram,Verma,Female,1981-01-12,Warangal,Telangana,Healthcare,Salaried,395391.17,729,2025-12-28,Medium
102838,Isha,Singh,Male,1967-01-16,Jaipur,Rajasthan,Manufacturing,Salaried,617951.03,770,2017-06-04,Low
102839,Vihaan,Patel,Male,1964-01-17,Hyderabad,Telangana,Other,Salaried,408419.67,650,2025-12-19,High
102840,Vihaan,Das,Male,1986-01-11,Kolkata,West Bengal,Government,Self-employed,772350.39,677,2025-09-04,High
102841,Vihaan,Joshi,Female,1985-01-11,New Delhi,Delhi,,Salaried,848453.45,643,2021-07-15,High
102842,Aditya,Joshi,Female,1997-01-08,Kolkata,West Bengal,Government,Salaried,325330.8,703,2019-07-07,Medium
102843,Arjun,Joshi,Male,1969-01-15,Ahmedabad,Gujarat,Education,Salaried,354935.56,668,2015-01-30,High
102844,Vikram,Iyer,Female,2000-01-08,Mumbai,Maharashtra,Finance,Contract,810318.29,616,2026-01-22,High
102845,Sneha,Joshi,Male,1969-01-15,Warangal,Telangana,Other,Salaried,464474.97,696,2021-07-31,Medium
102846,Siddharth,Mishra,Female,2004-01-07,Madurai,Tamil Nadu,Retail,Salaried,320979.0,778,2018-08-14,Low
102847,Sneha,Reddy,Female,1979-01-13,Ahmedabad,Gujarat,Healthcare,Salaried,690748.28,647,2018-03-25,High
102848,Isha,Verma,Male,1976-01-14,Kolkata,West Bengal,IT,Self-employed,366477.82,615,2020-03-10,High
102849,Neha,Mishra,Male,1966-01-16,Bengaluru,Karnataka,Government,Salaried,987581.46,726,2016-12-15,Medium
102850,Sneha,Mehta,Female,1993-01-09,Pune,Maharashtra,IT,Salaried,736653.08,760,2021-05-01,Low
102851,Priya,Iyer,Male,1980-01-13,Kolkata,West Bengal,Education,Business Owner,1642461.94,724,2019-04-13,Medium
102852,Isha,Singh,Male,1995-01-09,Kolkata,West Bengal,IT,Salaried,513702.8,753,2018-02-17,Low
102853,Kavya,Gupta,Female,1967-01-16,Hyderabad,Telangana,Healthcare,Salaried,1021959.08,660,2019-07-20,High
102854,Neha,Rao,Female,1971-01-15,Bengaluru,Karnataka,Healthcare,Salaried,302935.83,775,2024-07-06,Low
102855,Vihaan,Rao,Male,1984-01-12,New Delhi,Delhi,Other,Contract,837681.54,733,2015-11-24,Medium
102856,Nikhil,Joshi,Male,1974-01-14,Mumbai,Maharashtra,Healthcare,Salaried,1033706.68,641,2021-03-25,High
102857,Meera,Joshi,Male,1964-01-17,New Delhi,Delhi,Manufacturing,Salaried,1997144.74,763,2021-05-14,Low
102858,Priya,Rao,Male,1973-01-14,Mysuru,Karnataka,Education,Salaried,3674263.21,706,2015-12-24,Medium
102859,Ananya,Singh,Female,1993-01-09,New Delhi,Delhi,IT,Contract,766011.86,718,2025-08-18,Medium
102860,Rohan,Reddy,Female,1968-01-16,Mysuru,Karnataka,Healthcare,Contract,603377.6,646,2017-02-21,High
102861,Kavya,Gupta,Female,1972-01-15,Kolkata,West Bengal,Manufacturing,Salaried,1681948.93,704,2020-02-22,Medium
102862,Sneha,Mishra,Male,1963-01-17,Kolkata,West Bengal,Finance,Salaried,1610726.78,701,2018-02-02,Medium
102863,Rahul,Das,Female,1982-01-12,Jaipur,Rajasthan,Finance,Business Owner,373273.58,810,2022-04-20,Low
102864,Rahul,Singh,Female,1977-01-13,Surat,Gujarat,Manufacturing,Business Owner,2252720.31,692,2017-02-09,Medium
102865,Meera,Shah,Female,1972-01-15,Vadodara,Gujarat,Healthcare,Salaried,573384.65,693,2020-11-01,Medium
102866,Nikhil,Nair,Male,1967-01-16,Udaipur,Rajasthan,IT,Salaried,2750430.88,581,2025-08-04,Very High
102867,Riya,Mishra,Male,1979-01-13,Hyderabad,Telangana,Healthcare,Salaried,655405.92,634,2023-06-07,High
102868,Rohan,Verma,Male,1999-01-08,Ahmedabad,Gujarat,Healthcare,Salaried,653113.29,653,2015-05-13,High
102869,Rohan,Nair,Female,2001-01-07,Coimbatore,Tamil Nadu,Finance,Salaried,1291766.62,726,2016-08-23,Medium
102870,Meera,Mishra,Female,1962-01-17,Kolkata,West Bengal,Government,Business Owner,466589.64,809,2016-07-25,Low
102871,Vikram,Kumar,Female,2003-01-07,New Delhi,Delhi,Manufacturing,Salaried,507993.94,764,2025-12-07,Low
102872,Vikram,Singh,Male,1985-01-11,New Delhi,Delhi,Other,Contract,2018987.64,757,2020-05-30,Low
102873,Aarav,Iyer,Female,1975-01-14,Jaipur,Rajasthan,Finance,Business Owner,599828.89,797,2015-12-03,Low
102874,Diya,Singh,Male,1964-01-17,Ahmedabad,Gujarat,Other,Business Owner,321663.95,625,2020-08-05,High
102875,Aditi,Kumar,Female,1987-01-11,Pune,Maharashtra,Retail,Contract,1251678.37,696,2022-02-07,Medium
102876,Vihaan,Sharma,Male,2000-01-08,Bengaluru,Karnataka,Finance,Salaried,1495905.49,767,2019-12-17,Low
102877,Aditya,Sharma,Female,1988-01-11,Kolkata,West Bengal,Retail,Salaried,1075933.29,654,2018-11-16,High
102878,Rahul,Nair,Male,1975-01-14,Surat,Gujarat,Other,Contract,460500.39,757,2024-07-04,Low
102879,Vihaan,Sharma,Female,1961-01-17,Hyderabad,Telangana,Healthcare,Salaried,188868.3,749,2017-06-10,Medium
102880,Rohan,Verma,Female,1976-01-14,Kolkata,West Bengal,Manufacturing,Contract,1238957.49,813,2025-05-29,Low
102881,Kavya,Gupta,Female,1985-01-11,Vadodara,Gujarat,IT,Contract,955735.39,630,2024-04-07,High
102882,Priya,Sharma,Male,1983-01-12,Nagpur,Maharashtra,Finance,Salaried,1177734.28,642,2026-02-12,High
102883,Nikhil,Gupta,Female,1963-01-17,Jaipur,Rajasthan,Retail,Self-employed,488690.43,689,2023-06-25,Medium
102884,Aditi,Das,Male,1976-01-14,Kolkata,West Bengal,Education,Salaried,414427.94,721,2015-08-03,Medium
102885,Aarav,Singh,Female,1967-01-16,Pune,Maharashtra,Finance,Business Owner,591773.06,684,2022-09-18,Medium
102886,Siddharth,Joshi,Male,1961-01-17,Ahmedabad,Gujarat,Retail,Salaried,966707.39,603,2019-10-10,High
102887,Karan,Das,Female,1996-01-09,New Delhi,Delhi,Government,Business Owner,1284414.66,614,2023-01-18,High
102888,Isha,Mishra,Female,2005-01-06,Mumbai,Maharashtra,Finance,Self-employed,378372.09,728,2015-02-23,Medium
102889,Vikram,Patel,Male,1995-01-09,Madurai,Tamil Nadu,Finance,Salaried,603936.27,820,2018-08-05,Low
102890,Rahul,Das,Female,1975-01-14,Udaipur,Rajasthan,Healthcare,Self-employed,1163308.16,698,2019-10-19,Medium
102891,Aarav,Shah,Male,1985-01-11,New Delhi,Delhi,Finance,Salaried,606771.34,653,2018-10-29,High
102892,Riya,Singh,Female,1962-01-17,Mysuru,Karnataka,Manufacturing,Salaried,1921554.85,784,2024-08-19,Low
102893,Rahul,Rao,Male,1977-01-13,Nagpur,Maharashtra,Manufacturing,Business Owner,548159.95,680,2015-11-19,Medium
102894,Aditya,Sharma,Female,1965-01-16,Mysuru,Karnataka,Retail,Contract,910297.32,721,2024-06-14,Medium
102895,Karan,Sharma,Female,2005-01-06,Mangaluru,Karnataka,Manufacturing,Self-employed,1604494.2,735,2020-03-03,Medium
102896,Rahul,Kumar,Female,1961-01-17,Pune,Maharashtra,Other,Salaried,2323236.78,649,2026-05-09,High
102897,Aarav,Kumar,Male,2004-01-07,Surat,Gujarat,Finance,Self-employed,1008131.85,787,2022-10-27,Low
102898,Rohan,Mehta,Male,1980-01-13,Jaipur,Rajasthan,Government,Salaried,1134639.68,714,2018-11-10,Medium
102899,Riya,Iyer,Female,1984-01-12,Surat,Gujarat,Finance,Salaried,720368.68,673,2024-09-27,High
102900,Rahul,Das,Male,1990-01-10,Bengaluru,Karnataka,Manufacturing,Salaried,1488922.31,750,2025-09-23,Low
102901,Neha,Shah,Male,1961-01-17,New Delhi,Delhi,Education,Salaried,522930.22,688,2025-03-04,Medium
102902,Nikhil,Sharma,Female,1990-01-10,New Delhi,Delhi,Finance,Salaried,851125.91,749,2019-04-20,Medium
102903,Neha,Mehta,Female,1999-01-08,Hyderabad,Telangana,Finance,Contract,1525739.73,758,2022-11-15,Low
102904,Riya,Das,Female,1995-01-09,Jaipur,Rajasthan,Education,Salaried,469349.66,717,2019-03-20,Medium
102905,Vihaan,Rao,Female,1997-01-08,Kolkata,West Bengal,Healthcare,Salaried,270190.18,845,2022-08-09,Low
102906,Aditi,Patel,Female,1983-01-12,Kolkata,West Bengal,Finance,Salaried,670975.22,694,2024-05-26,Medium
102907,Rohan,Reddy,Male,1977-01-13,Surat,Gujarat,Finance,Contract,473152.08,675,2020-06-28,High
102908,Sneha,Reddy,Male,1974-01-14,Kolkata,West Bengal,Government,Salaried,1027963.29,772,2016-01-04,Low
102909,Ananya,Reddy,Female,1989-01-10,Warangal,Telangana,Healthcare,Self-employed,1029914.62,719,2019-11-18,Medium
102910,Aditi,Patel,Female,1984-01-12,Hyderabad,Telangana,Finance,Self-employed,974725.87,690,2025-02-07,Medium
102911,Vikram,Reddy,Female,1972-01-15,Mysuru,Karnataka,Retail,Business Owner,950134.48,762,2017-09-05,Low
102912,Kavya,Shah,Male,1970-01-15,Chennai,Tamil Nadu,Manufacturing,Salaried,690642.58,688,2018-12-05,Medium
102913,Priya,Joshi,Male,1984-01-12,Kolkata,West Bengal,Government,Salaried,598453.84,793,2022-11-12,Low
102914,Ananya,Mishra,Female,1984-01-12,New Delhi,Delhi,Retail,Salaried,260319.01,683,2019-02-16,Medium
102915,Sneha,Singh,Female,1998-01-08,Hyderabad,Telangana,Finance,Salaried,600216.47,770,2026-01-09,Low
102916,Aarav,Das,Female,1977-01-13,Pune,Maharashtra,Finance,Self-employed,665678.68,748,2024-06-09,Medium
102917,Neha,Joshi,Male,2003-01-07,Mangaluru,Karnataka,Education,Business Owner,435955.22,633,2022-07-30,High
102918,Nikhil,Mehta,Male,1971-01-15,New Delhi,Delhi,Manufacturing,Business Owner,687627.4,778,2024-07-12,Low
102919,Isha,Singh,Female,1999-01-08,Kolkata,West Bengal,Healthcare,Business Owner,569852.43,791,2022-09-19,Low
102920,Ananya,Rao,Female,1967-01-16,Mumbai,Maharashtra,Retail,Business Owner,1529060.66,822,2015-07-06,Low
102921,Rohan,Patel,Female,1981-01-12,Ahmedabad,Gujarat,IT,Salaried,723961.75,775,2016-01-10,Low
102922,Arjun,Joshi,Male,1978-01-13,Jaipur,Rajasthan,Education,Salaried,1084422.73,775,2018-02-06,Low
102923,Sneha,Singh,Male,1978-01-13,Hyderabad,Telangana,Government,Contract,1257987.18,807,2015-06-22,Low
102924,Sneha,Patel,Male,1991-01-10,Chennai,Tamil Nadu,Government,Salaried,957863.64,821,2019-06-15,Low
102925,Vikram,Mehta,Male,1990-01-10,New Delhi,Delhi,Healthcare,Salaried,747503.91,617,2017-04-28,High
102926,Vihaan,Nair,Female,1991-01-10,Mumbai,Maharashtra,IT,Business Owner,573569.96,659,2015-09-15,High
102927,Aditi,Mehta,Female,2003-01-07,Vadodara,Gujarat,Government,Business Owner,837577.03,765,2024-03-04,Low
102928,Vihaan,Kumar,Female,1968-01-16,Hyderabad,Telangana,Manufacturing,Salaried,770995.74,698,2015-10-08,Medium
102929,Nikhil,Das,Female,1964-01-17,Madurai,Tamil Nadu,Other,Salaried,531551.35,768,2025-12-23,Low
102930,Aarav,Das,Male,2001-01-07,New Delhi,Delhi,Finance,Salaried,1391472.03,681,2024-11-19,Medium
102931,Diya,Sharma,Female,1980-01-13,Surat,Gujarat,Education,Business Owner,415031.69,735,2022-03-19,Medium
102932,Neha,Reddy,Female,1967-01-16,Mumbai,Maharashtra,Healthcare,Salaried,307131.41,688,2025-08-07,Medium
102933,Rohan,Joshi,Male,1982-01-12,Mumbai,Maharashtra,Retail,Salaried,944627.65,746,2020-03-01,Medium
102934,Diya,Mehta,Male,1990-01-10,Chennai,Tamil Nadu,IT,Salaried,761946.52,697,2026-03-11,Medium
102935,Isha,Shah,Female,1988-01-11,New Delhi,Delhi,Healthcare,Salaried,452075.74,687,2024-11-18,Medium
102936,Siddharth,Iyer,Male,1999-01-08,New Delhi,Delhi,Other,Business Owner,2950751.42,674,2024-12-15,High
102937,Rahul,Das,Female,2003-01-07,Jaipur,Rajasthan,IT,Contract,548776.12,728,2016-05-01,Medium
102938,Kavya,Iyer,Male,1971-01-15,Jaipur,Rajasthan,Healthcare,Salaried,927653.31,680,2022-01-26,Medium
102939,Rohan,Patel,Male,1989-01-10,Bengaluru,Karnataka,Other,Salaried,937542.9,729,2016-10-19,Medium
102940,Siddharth,Nair,Female,1965-01-16,Vadodara,Gujarat,Healthcare,Salaried,705153.6,730,2024-07-21,Medium
102941,Rahul,Mishra,Female,1973-01-14,New Delhi,Delhi,Manufacturing,Salaried,817922.13,676,2025-10-03,High
102942,Diya,Joshi,Male,1988-01-11,Mangaluru,Karnataka,Healthcare,Business Owner,830404.41,671,2016-08-15,High
102943,Diya,Kumar,Male,1961-01-17,Udaipur,Rajasthan,IT,Salaried,842961.58,731,2021-03-05,Medium
102944,Diya,Kumar,Female,1986-01-11,New Delhi,Delhi,IT,Contract,262735.24,730,2022-12-22,Medium
102945,Neha,Nair,Male,1992-01-10,Udaipur,Rajasthan,Education,Salaried,800978.78,787,2016-07-13,Low
102946,Isha,Rao,Female,2000-01-08,Udaipur,Rajasthan,Government,Contract,1046329.68,741,2021-06-08,Medium
102947,Riya,Sharma,Female,1982-01-12,Madurai,Tamil Nadu,Finance,Business Owner,530203.78,717,2017-04-14,Medium
102948,Vihaan,Verma,Female,2004-01-07,New Delhi,Delhi,Manufacturing,Business Owner,998240.92,700,2019-06-04,Medium
102949,Sneha,Nair,Male,2001-01-07,Kolkata,West Bengal,Government,Business Owner,732755.53,717,2022-03-28,Medium
102950,Kavya,Kumar,Male,1971-01-15,Mysuru,Karnataka,Finance,Salaried,984540.05,689,2016-10-18,Medium
102951,Meera,Rao,Female,1976-01-14,Madurai,Tamil Nadu,Education,Salaried,464951.65,638,2016-02-12,High
102952,Priya,Nair,Male,2000-01-08,Nagpur,Maharashtra,Government,Salaried,331334.2,715,2021-03-13,Medium
102953,Vihaan,Nair,Female,1973-01-14,Hyderabad,Telangana,Manufacturing,Contract,1285195.11,778,2024-10-21,Low
102954,Aditi,Sharma,Female,1970-01-15,Mangaluru,Karnataka,Healthcare,Self-employed,623734.21,749,2025-10-03,Medium
102955,Karan,Verma,Female,1998-01-08,Coimbatore,Tamil Nadu,Manufacturing,Salaried,1173110.79,743,2025-02-13,Medium
102956,Arjun,Iyer,Female,1978-01-13,Mangaluru,Karnataka,Other,Salaried,1979756.31,655,2019-09-03,High
102957,Priya,Das,Male,2005-01-06,Coimbatore,Tamil Nadu,Other,Business Owner,726439.79,667,2021-04-18,High
102958,Diya,Mehta,Female,1994-01-09,New Delhi,Delhi,IT,Salaried,400840.7,641,2026-04-02,High
102959,Riya,Sharma,Female,1998-01-08,Vadodara,Gujarat,Retail,Salaried,1128122.77,641,2017-03-20,High
102960,Aditi,Nair,Female,1966-01-16,New Delhi,Delhi,Healthcare,Salaried,5303237.38,674,2021-09-15,High
102961,Kavya,Verma,Female,1975-01-14,Kolkata,West Bengal,Other,Salaried,467041.81,688,2017-05-07,Medium
102962,Diya,Kumar,Male,1990-01-10,Kolkata,West Bengal,Government,Contract,722794.84,715,2015-06-14,Medium
102963,Siddharth,Shah,Female,1975-01-14,Pune,Maharashtra,Healthcare,Salaried,1388451.18,745,2022-11-23,Medium
102964,Aditya,Rao,Male,1988-01-11,Chennai,Tamil Nadu,IT,Business Owner,2014898.79,702,2021-04-09,Medium
102965,Ananya,Rao,Female,1998-01-08,Warangal,Telangana,Education,Salaried,1549274.7,615,2015-12-15,High
102966,Meera,Joshi,Male,1963-01-17,Pune,Maharashtra,Finance,Self-employed,868382.04,673,2022-07-14,High
102967,Aditya,Mishra,Female,1996-01-09,Mangaluru,Karnataka,Government,Business Owner,965945.72,802,2023-12-11,Low
102968,Siddharth,Mehta,Female,1978-01-13,Pune,Maharashtra,Manufacturing,Salaried,571998.88,628,2019-08-22,High
102969,Sneha,Reddy,Male,1989-01-10,Kolkata,West Bengal,Government,Self-employed,1038962.19,649,2015-12-28,High
102970,Rahul,Singh,Female,1984-01-12,Nagpur,Maharashtra,Other,Self-employed,833607.12,788,2016-10-25,Low
102971,Ananya,Reddy,Female,1961-01-17,New Delhi,Delhi,IT,Salaried,474898.82,737,2015-10-13,Medium
102972,Priya,Nair,Male,1986-01-11,Kolkata,West Bengal,Retail,Salaried,496597.14,656,2023-12-25,High
102973,Riya,Gupta,Female,1964-01-17,Surat,Gujarat,Healthcare,Salaried,746411.33,719,2021-12-23,Medium
102974,Aditya,Iyer,Female,2003-01-07,Madurai,Tamil Nadu,Finance,Business Owner,1352579.78,619,2018-05-06,High
102975,Sneha,Reddy,Male,1995-01-09,Coimbatore,Tamil Nadu,IT,Business Owner,2168783.23,725,2020-09-10,Medium
102976,Vihaan,Mishra,Female,2005-01-06,New Delhi,Delhi,Retail,Salaried,383948.06,733,2026-04-14,Medium
102977,Neha,Joshi,Male,2004-01-07,Vadodara,Gujarat,Other,Salaried,1255096.63,677,2016-05-11,High
102978,Aditi,Sharma,Female,1999-01-08,Vadodara,Gujarat,Finance,Business Owner,656907.97,672,2016-12-29,High
102979,Ananya,Sharma,Male,1968-01-16,Coimbatore,Tamil Nadu,Government,Self-employed,285042.6,774,2020-09-08,Low
102980,Siddharth,Mishra,Female,1989-01-10,Ahmedabad,Gujarat,Healthcare,Salaried,476642.56,693,2016-09-02,Medium
102981,Siddharth,Mishra,Male,1964-01-17,Chennai,Tamil Nadu,IT,Salaried,1084539.72,662,2015-03-14,High
102982,Karan,Verma,Female,1965-01-16,Nagpur,Maharashtra,Government,Salaried,3120174.11,746,2020-04-08,Medium
102983,Neha,Shah,Female,1978-01-13,Mumbai,Maharashtra,Other,Self-employed,722890.61,718,2019-11-27,Medium
102984,Vikram,Sharma,Female,1965-01-16,Warangal,Telangana,Healthcare,Salaried,380622.76,677,2024-11-17,High
102985,Rahul,Joshi,Female,1999-01-08,Mumbai,Maharashtra,Retail,Salaried,710592.46,625,2017-05-15,High
102986,Meera,Gupta,Female,1997-01-08,Coimbatore,Tamil Nadu,Retail,Contract,865181.42,687,2022-01-31,Medium
102987,Karan,Joshi,Female,1962-01-17,Kolkata,West Bengal,Finance,Self-employed,637912.32,589,2024-08-25,Very High
102988,Diya,Das,Female,1963-01-17,Bengaluru,Karnataka,IT,Salaried,590868.72,766,2020-06-16,Low
102989,Aarav,Nair,Male,1985-01-11,Kolkata,West Bengal,IT,Contract,429894.24,711,2016-07-13,Medium
102990,Vihaan,Gupta,Female,1985-01-11,Kolkata,West Bengal,Other,Salaried,469155.65,725,2022-06-20,Medium
102991,Kavya,Rao,Female,1961-01-17,Coimbatore,Tamil Nadu,Education,Salaried,378644.01,657,2024-07-18,High
102992,Karan,Verma,Female,1976-01-14,Coimbatore,Tamil Nadu,Education,Self-employed,1076662.43,765,2018-07-12,Low
102993,Isha,Singh,Male,1997-01-08,Jaipur,Rajasthan,Finance,Contract,817837.37,673,2016-11-02,High
102994,Riya,Joshi,Male,1971-01-15,Vadodara,Gujarat,Finance,Salaried,1041917.56,620,2022-02-20,High
102995,Siddharth,Shah,Male,1965-01-16,Madurai,Tamil Nadu,Retail,Salaried,613441.98,603,2016-03-25,High
102996,Rohan,Patel,Female,1965-01-16,Madurai,Tamil Nadu,IT,Business Owner,2475837.22,800,2016-05-03,Low
102997,Sneha,Patel,Female,1988-01-11,Kolkata,West Bengal,IT,Contract,763617.88,752,2025-09-03,Low
102998,Diya,Patel,Female,1979-01-13,Udaipur,Rajasthan,Government,Self-employed,426694.71,747,2016-12-28,Medium
102999,Aditi,Nair,Male,1983-01-12,Surat,Gujarat,Retail,Salaried,639576.91,709,2016-11-07,Medium
103000,Karan,Das,Female,2001-01-07,Madurai,Tamil Nadu,Retail,Salaried,647341.01,695,2020-04-09,Medium
103001,Neha,Joshi,Female,1991-01-10,Hyderabad,Telangana,Retail,Contract,653161.85,657,2025-12-12,High
103002,Arjun,Iyer,Female,1974-01-14,Bengaluru,Karnataka,Other,Salaried,729338.37,622,2023-11-01,High
103003,Sneha,Nair,Female,1998-01-08,Udaipur,Rajasthan,Finance,Contract,617066.67,627,2020-08-04,High
103004,Isha,Verma,Male,1962-01-17,Warangal,Telangana,Other,Self-employed,803514.97,577,2015-10-29,Very High
103005,Rahul,Reddy,Male,1993-01-09,Kolkata,West Bengal,Government,Salaried,550564.34,607,2025-09-01,High
103006,Aditya,Nair,Male,1998-01-08,Bengaluru,Karnataka,Manufacturing,Self-employed,1577968.02,673,2024-02-22,High
103007,Nikhil,Gupta,Male,1963-01-17,Udaipur,Rajasthan,IT,Salaried,898976.17,682,2022-07-24,Medium
103008,Aditi,Rao,Male,1975-01-14,Surat,Gujarat,,Salaried,1662674.96,728,2019-05-07,Medium
103009,Priya,Singh,Female,1976-01-14,Surat,Gujarat,Healthcare,Salaried,530789.44,700,2017-04-24,Medium
103010,Meera,Iyer,Female,1991-01-10,Mangaluru,Karnataka,Education,Salaried,1002269.95,789,2016-06-05,Low
103011,Vikram,Verma,Female,2005-01-06,Nagpur,Maharashtra,Healthcare,Salaried,609670.94,640,2017-06-06,High
103012,Aditi,Kumar,Female,1980-01-13,Mumbai,Maharashtra,Healthcare,Contract,814004.36,723,2023-03-14,Medium
103013,Kavya,Verma,Male,1992-01-10,Warangal,Telangana,Education,Self-employed,586877.45,704,2018-09-19,Medium
103014,Aditi,Rao,Male,1989-01-10,Madurai,Tamil Nadu,Government,Salaried,1025664.08,758,2015-07-03,Low
103015,Vihaan,Verma,Female,1978-01-13,Hyderabad,Telangana,Education,Self-employed,1217690.71,629,2015-03-05,High
103016,Kavya,Joshi,Female,1967-01-16,New Delhi,Delhi,IT,Salaried,494632.86,743,2017-01-14,Medium
103017,Sneha,Rao,Male,1969-01-15,Ahmedabad,Gujarat,Manufacturing,Salaried,724360.04,654,2025-07-05,High
103018,Diya,Joshi,Male,1975-01-14,Mysuru,Karnataka,Government,Salaried,657771.01,725,2021-02-16,Medium
103019,Diya,Rao,Male,1983-01-12,Udaipur,Rajasthan,Education,Salaried,778762.53,682,2015-05-14,Medium
103020,Siddharth,Reddy,Female,1987-01-11,Ahmedabad,Gujarat,Government,Contract,784809.46,716,2021-02-16,Medium
103021,Diya,Reddy,Female,1963-01-17,Jaipur,Rajasthan,Other,Business Owner,1314464.1,709,2024-04-05,Medium
103022,Aditya,Reddy,Male,1977-01-13,Vadodara,Gujarat,Other,Self-employed,1049861.55,687,2019-04-27,Medium
103023,Neha,Reddy,Male,1994-01-09,Udaipur,Rajasthan,Other,Salaried,272067.83,643,2021-11-09,High
103024,Rahul,Verma,Female,1985-01-11,Kolkata,West Bengal,Finance,Salaried,1579394.45,696,2018-05-04,Medium
